2155	繩	 13,362 	 418,682,508 	 31 
2156	鼠	 13,335 	 418,695,843 	 31 
2157	拘	 13,319 	 418,709,162 	 31 
2158	衍	 13,318 	 418,722,480 	 31 
2159	嫩	 13,314 	 418,735,794 	 31 
2160	碑	 13,313 	 418,749,107 	 31 
2161	殷	 13,299 	 418,762,406 	 31 
2162	雇	 13,296 	 418,775,702 	 31 
2163	邏	 13,274 	 418,788,976 	 30 
2164	岩	 13,269 	 418,802,245 	 30 
2165	濫	 13,261 	 418,815,506 	 30 
2166	壹	 13,251 	 418,828,757 	 30 
2167	偽	 13,241 	 418,841,998 	 30 
2168	煌	 13,238 	 418,855,236 	 30 
2169	儒	 13,213 	 418,868,449 	 30 
2170	棚	 13,193 	 418,881,642 	 30 
2171	纖	 13,187 	 418,894,829 	 30 
2172	侶	 13,129 	 418,907,958 	 30 
2173	譜	 13,099 	 418,921,057 	 30 
2174	飄	 13,070 	 418,934,127 	 30 
2175	宛	 13,026 	 418,947,153 	 30 
2176	糧	 13,019 	 418,960,172 	 30 
2177	糊	 12,999 	 418,973,171 	 30 
2178	遮	 12,986 	 418,986,157 	 30 
2179	擅	 12,970 	 418,999,127 	 30 
2180	隧	 12,967 	 419,012,094 	 30 
2181	盪	 12,958 	 419,025,052 	 30 
2182	銳	 12,955 	 419,038,007 	 30 
2183	奕	 12,952 	 419,050,959 	 30 
2184	綿	 12,947 	 419,063,906 	 30 
2185	棉	 12,938 	 419,076,844 	 30 
2186	醉	 12,934 	 419,089,778 	 30 
2187	蓄	 12,905 	 419,102,683 	 30 
2188	灑	 12,886 	 419,115,569 	 30 
2189	麟	 12,876 	 419,128,445 	 30 
2190	桑	 12,873 	 419,141,318 	 30 
2191	傲	 12,854 	 419,154,172 	 30 
2192	寓	 12,843 	 419,167,015 	 29 
2193	踢	 12,802 	 419,179,817 	 29 
2194	葬	 12,792 	 419,192,609 	 29 
2195	鵬	 12,785 	 419,205,394 	 29 
2196	膩	 12,773 	 419,218,167 	 29 
2197	葡	 12,745 	 419,230,912 	 29 
2198	攔	 12,732 	 419,243,644 	 29 
2199	裸	 12,723 	 419,256,367 	 29 
2200	叔	 12,709 	 419,269,076 	 29 
2201	垂	 12,705 	 419,281,781 	 29 
2202	痕	 12,687 	 419,294,468 	 29 
2203	篩	 12,680 	 419,307,148 	 29 
2204	嶼	 12,661 	 419,319,809 	 29 
2205	踐	 12,636 	 419,332,445 	 29 
2206	滯	 12,624 	 419,345,069 	 29 
2207	眷	 12,600 	 419,357,669 	 29 
2208	癒	 12,564 	 419,370,233 	 29 
2209	蘿	 12,528 	 419,382,761 	 29 
2210	粽	 12,522 	 419,395,283 	 29 
2211	仇	 12,508 	 419,407,791 	 29 
2212	艘	 12,495 	 419,420,286 	 29 
2213	裙	 12,481 	 419,432,767 	 29 
2214	撒	 12,464 	 419,445,231 	 29 
2215	屈	 12,463 	 419,457,694 	 29 
2216	僚	 12,429 	 419,470,123 	 29 
2217	蒜	 12,427 	 419,482,550 	 29 
2218	彬	 12,383 	 419,494,933 	 28 
2219	斌	 12,380 	 419,507,313 	 28 
2220	砂	 12,378 	 419,519,691 	 28 
2221	柳	 12,376 	 419,532,067 	 28 
2222	壤	 12,364 	 419,544,431 	 28 
2223	甄	 12,355 	 419,556,786 	 28 
2224	哀	 12,348 	 419,569,134 	 28 
2225	粹	 12,329 	 419,581,463 	 28 
2226	勾	 12,328 	 419,593,791 	 28 
2227	賦	 12,324 	 419,606,115 	 28 
2228	淘	 12,323 	 419,618,438 	 28 
2229	襯	 12,319 	 419,630,757 	 28 
2230	唇	 12,307 	 419,643,064 	 28 
2231	摔	 12,292 	 419,655,356 	 28 
2232	慕	 12,290 	 419,667,646 	 28 
2233	盆	 12,286 	 419,679,932 	 28 
2234	吻	 12,282 	 419,692,214 	 28 
2235	衫	 12,277 	 419,704,491 	 28 
2236	轎	 12,255 	 419,716,746 	 28 
2237	眉	 12,246 	 419,728,992 	 28 
2238	焚	 12,246 	 419,741,238 	 28 
2239	菇	 12,238 	 419,753,476 	 28 
2240	遴	 12,238 	 419,765,714 	 28 
2241	剝	 12,230 	 419,777,944 	 28 
2242	蚊	 12,229 	 419,790,173 	 28 
2243	抑	 12,203 	 419,802,376 	 28 
2244	砸	 12,182 	 419,814,558 	 28 
2245	霞	 12,170 	 419,826,728 	 28 
2246	漆	 12,166 	 419,838,894 	 28 
2247	庚	 12,155 	 419,851,049 	 28 
2248	裔	 12,133 	 419,863,182 	 28 
2249	墜	 12,113 	 419,875,295 	 28 
2250	擎	 12,093 	 419,887,388 	 28 
2251	赫	 12,071 	 419,899,459 	 28 
2252	堵	 12,002 	 419,911,461 	 28 
2253	揆	 11,993 	 419,923,454 	 28 
2254	馮	 11,983 	 419,935,437 	 27 
2255	婉	 11,967 	 419,947,404 	 27 
2256	廂	 11,955 	 419,959,359 	 27 
2257	溢	 11,940 	 419,971,299 	 27 
2258	蘆	 11,928 	 419,983,227 	 27 
2259	萄	 11,921 	 419,995,148 	 27 
2260	寸	 11,896 	 420,007,044 	 27 
2261	趟	 11,893 	 420,018,937 	 27 
2262	貶	 11,892 	 420,030,829 	 27 
2263	淵	 11,852 	 420,042,681 	 27 
2264	橘	 11,851 	 420,054,532 	 27 
2265	朴	 11,837 	 420,066,369 	 27 
2266	卿	 11,826 	 420,078,195 	 27 
2267	禦	 11,767 	 420,089,962 	 27 
2268	扎	 11,737 	 420,101,699 	 27 
2269	棋	 11,718 	 420,113,417 	 27 
2270	沛	 11,708 	 420,125,125 	 27 
2271	雯	 11,705 	 420,136,830 	 27 
2272	壢	 11,692 	 420,148,522 	 27 
2273	厝	 11,673 	 420,160,195 	 27 
2274	囊	 11,668 	 420,171,863 	 27 
2275	舌	 11,644 	 420,183,507 	 27 
2276	塌	 11,642 	 420,195,149 	 27 
2277	滲	 11,639 	 420,206,788 	 27 
2278	杉	 11,635 	 420,218,423 	 27 
2279	罐	 11,632 	 420,230,055 	 27 
2280	拾	 11,615 	 420,241,670 	 27 
2281	狼	 11,588 	 420,253,258 	 27 
2282	紓	 11,581 	 420,264,839 	 27 
2283	恨	 11,570 	 420,276,409 	 27 
2284	辱	 11,550 	 420,287,959 	 26 
2285	墓	 11,541 	 420,299,500 	 26 
2286	螺	 11,521 	 420,311,021 	 26 
2287	臂	 11,515 	 420,322,536 	 26 
2288	諷	 11,508 	 420,334,044 	 26 
2289	淪	 11,479 	 420,345,523 	 26 
2290	啤	 11,474 	 420,356,997 	 26 
2291	岳	 11,462 	 420,368,459 	 26 
2292	藤	 11,436 	 420,379,895 	 26 
2293	甫	 11,426 	 420,391,321 	 26 
2294	黏	 11,397 	 420,402,718 	 26 
2295	閔	 11,394 	 420,414,112 	 26 
2296	羞	 11,366 	 420,425,478 	 26 
2297	襪	 11,337 	 420,436,815 	 26 
2298	煎	 11,335 	 420,448,150 	 26 
2299	悶	 11,335 	 420,459,485 	 26 
2300	悔	 11,316 	 420,470,801 	 26 
2301	詮	 11,314 	 420,482,115 	 26 
2302	躺	 11,290 	 420,493,405 	 26 
2303	帕	 11,281 	 420,504,686 	 26 
2304	虹	 11,263 	 420,515,949 	 26 
2305	傘	 11,262 	 420,527,211 	 26 
2306	淇	 11,233 	 420,538,444 	 26 
2307	瑤	 11,221 	 420,549,665 	 26 
2308	牲	 11,204 	 420,560,869 	 26 
2309	銜	 11,168 	 420,572,037 	 26 
2310	霍	 11,141 	 420,583,178 	 26 
2311	矚	 11,128 	 420,594,306 	 25 
2312	熬	 11,102 	 420,605,408 	 25 
2313	斜	 11,098 	 420,616,506 	 25 
2314	騷	 11,084 	 420,627,590 	 25 
2315	昂	 11,084 	 420,638,674 	 25 
2316	癮	 11,077 	 420,649,751 	 25 
2317	辜	 11,058 	 420,660,809 	 25 
2318	膝	 11,054 	 420,671,863 	 25 
2319	沾	 11,042 	 420,682,905 	 25 
2320	汪	 11,037 	 420,693,942 	 25 
2321	僱	 10,992 	 420,704,934 	 25 
2322	赤	 10,986 	 420,715,920 	 25 
2323	喻	 10,971 	 420,726,891 	 25 
2324	秦	 10,964 	 420,737,855 	 25 
2325	夯	 10,956 	 420,748,811 	 25 
2326	勉	 10,929 	 420,759,740 	 25 
2327	鹹	 10,926 	 420,770,666 	 25 
2328	拌	 10,916 	 420,781,582 	 25 
2329	檯	 10,899 	 420,792,481 	 25 
2330	苑	 10,895 	 420,803,376 	 25 
2331	溼	 10,885 	 420,814,261 	 25 
2332	帆	 10,851 	 420,825,112 	 25 
2333	乖	 10,847 	 420,835,959 	 25 
2334	韋	 10,843 	 420,846,802 	 25 
2335	姑	 10,825 	 420,857,627 	 25 
2336	巾	 10,818 	 420,868,445 	 25 
2337	扯	 10,810 	 420,879,255 	 25 
2338	喔	 10,791 	 420,890,046 	 25 
2339	堤	 10,788 	 420,900,834 	 25 
2340	翼	 10,781 	 420,911,615 	 25 
2341	煞	 10,769 	 420,922,384 	 25 
2342	辰	 10,766 	 420,933,150 	 25 
2343	燙	 10,745 	 420,943,895 	 25 
2344	棲	 10,744 	 420,954,639 	 25 
2345	樺	 10,718 	 420,965,357 	 25 
2346	嘲	 10,690 	 420,976,047 	 24 
2347	鶯	 10,662 	 420,986,709 	 24 
2348	凶	 10,646 	 420,997,355 	 24 
2349	釣	 10,645 	 421,008,000 	 24 
2350	彌	 10,636 	 421,018,636 	 24 
2351	僵	 10,633 	 421,029,269 	 24 
2352	霜	 10,566 	 421,039,835 	 24 
2353	乙	 10,562 	 421,050,397 	 24 
2354	劣	 10,541 	 421,060,938 	 24 
2355	莓	 10,517 	 421,071,455 	 24 
2356	虞	 10,512 	 421,081,967 	 24 
2357	闊	 10,500 	 421,092,467 	 24 
2358	瓷	 10,438 	 421,102,905 	 24 
2359	咪	 10,434 	 421,113,339 	 24 
2360	誓	 10,404 	 421,123,743 	 24 
2361	酵	 10,401 	 421,134,144 	 24 
2362	傍	 10,399 	 421,144,543 	 24 
2363	肖	 10,375 	 421,154,918 	 24 
2364	撿	 10,374 	 421,165,292 	 24 
2365	犧	 10,357 	 421,175,649 	 24 
2366	捍	 10,352 	 421,186,001 	 24 
2367	嬌	 10,338 	 421,196,339 	 24 
2368	熙	 10,312 	 421,206,651 	 24 
2369	醜	 10,289 	 421,216,940 	 24 
2370	闢	 10,285 	 421,227,225 	 24 
2371	筍	 10,253 	 421,237,478 	 23 
2372	厭	 10,246 	 421,247,724 	 23 
2373	傻	 10,237 	 421,257,961 	 23 
2374	爵	 10,234 	 421,268,195 	 23 
2375	撼	 10,228 	 421,278,423 	 23 
2376	奢	 10,181 	 421,288,604 	 23 
2377	峻	 10,173 	 421,298,777 	 23 
2378	膏	 10,161 	 421,308,938 	 23 
2379	昔	 10,161 	 421,319,099 	 23 
2380	鵝	 10,152 	 421,329,251 	 23 
2381	齒	 10,144 	 421,339,395 	 23 
2382	弊	 10,140 	 421,349,535 	 23 
2383	肅	 10,122 	 421,359,657 	 23 
2384	萌	 10,115 	 421,369,772 	 23 
2385	謠	 10,089 	 421,379,861 	 23 
2386	悟	 10,082 	 421,389,943 	 23 
2387	餵	 10,055 	 421,399,998 	 23 
2388	盲	 10,048 	 421,410,046 	 23 
2389	繽	 10,014 	 421,420,060 	 23 
2390	毯	 9,994 	 421,430,054 	 23 
2391	諒	 9,980 	 421,440,034 	 23 
2392	慌	 9,965 	 421,449,999 	 23 
2393	于	 9,964 	 421,459,963 	 23 
2394	猜	 9,926 	 421,469,889 	 23 
2395	烹	 9,892 	 421,479,781 	 23 
2396	捉	 9,892 	 421,489,673 	 23 
2397	謊	 9,883 	 421,499,556 	 23 
2398	丘	 9,867 	 421,509,423 	 23 
2399	禽	 9,840 	 421,519,263 	 22 
2400	蓬	 9,820 	 421,529,083 	 22 
2401	矛	 9,808 	 421,538,891 	 22 
2402	匙	 9,794 	 421,548,685 	 22 
2403	萍	 9,793 	 421,558,478 	 22 
2404	遂	 9,773 	 421,568,251 	 22 
2405	潰	 9,756 	 421,578,007 	 22 
2406	鍰	 9,753 	 421,587,760 	 22 
2407	髒	 9,706 	 421,597,466 	 22 
2408	殿	 9,697 	 421,607,163 	 22 
2409	磁	 9,688 	 421,616,851 	 22 
2410	驟	 9,683 	 421,626,534 	 22 
2411	喘	 9,654 	 421,636,188 	 22 
2412	漿	 9,615 	 421,645,803 	 22 
2413	征	 9,609 	 421,655,412 	 22 
2414	墾	 9,605 	 421,665,017 	 22 
2415	卵	 9,582 	 421,674,599 	 22 
2416	巿	 9,573 	 421,684,172 	 22 
2417	刮	 9,520 	 421,693,692 	 22 
2418	訝	 9,509 	 421,703,201 	 22 
2419	秩	 9,500 	 421,712,701 	 22 
2420	惟	 9,481 	 421,722,182 	 22 
2421	憩	 9,473 	 421,731,655 	 22 
2422	喉	 9,473 	 421,741,128 	 22 
2423	纏	 9,463 	 421,750,591 	 22 
2424	泊	 9,433 	 421,760,024 	 22 
2425	薑	 9,416 	 421,769,440 	 21 
2426	玄	 9,396 	 421,778,836 	 21 
2427	削	 9,388 	 421,788,224 	 21 
2428	磯	 9,348 	 421,797,572 	 21 
2429	顛	 9,319 	 421,806,891 	 21 
2430	陵	 9,319 	 421,816,210 	 21 
2431	諧	 9,316 	 421,825,526 	 21 
2432	淳	 9,301 	 421,834,827 	 21 
2433	溜	 9,292 	 421,844,119 	 21 
2434	俠	 9,238 	 421,853,357 	 21 
2435	緯	 9,234 	 421,862,591 	 21 
2436	株	 9,234 	 421,871,825 	 21 
2437	遜	 9,206 	 421,881,031 	 21 
2438	巢	 9,191 	 421,890,222 	 21 
2439	惑	 9,185 	 421,899,407 	 21 
2440	捧	 9,157 	 421,908,564 	 21 
2441	嶺	 9,138 	 421,917,702 	 21 
2442	丸	 9,135 	 421,926,837 	 21 
2443	攬	 9,132 	 421,935,969 	 21 
2444	蔚	 9,128 	 421,945,097 	 21 
2445	崗	 9,099 	 421,954,196 	 21 
2446	兇	 9,011 	 421,963,207 	 21 
2447	睞	 9,000 	 421,972,207 	 21 
2448	惹	 8,964 	 421,981,171 	 20 
2449	勃	 8,957 	 421,990,128 	 20 
2450	卑	 8,949 	 421,999,077 	 20 
2451	衷	 8,946 	 422,008,023 	 20 
2452	悄	 8,945 	 422,016,968 	 20 
2453	埃	 8,944 	 422,025,912 	 20 
2454	矽	 8,935 	 422,034,847 	 20 
2455	蠻	 8,929 	 422,043,776 	 20 
2456	薛	 8,920 	 422,052,696 	 20 
2457	扛	 8,909 	 422,061,605 	 20 
2458	輿	 8,906 	 422,070,511 	 20 
2459	蔔	 8,883 	 422,079,394 	 20 
2460	饒	 8,881 	 422,088,275 	 20 
2461	倡	 8,869 	 422,097,144 	 20 
2462	撕	 8,856 	 422,106,000 	 20 
2463	芸	 8,830 	 422,114,830 	 20 
2464	腺	 8,829 	 422,123,659 	 20 
2465	晃	 8,823 	 422,132,482 	 20 
2466	雀	 8,807 	 422,141,289 	 20 
2467	崎	 8,789 	 422,150,078 	 20 
2468	恭	 8,785 	 422,158,863 	 20 
2469	芭	 8,773 	 422,167,636 	 20 
2470	詠	 8,769 	 422,176,405 	 20 
2471	郝	 8,755 	 422,185,160 	 20 
2472	芋	 8,753 	 422,193,913 	 20 
2473	蓉	 8,731 	 422,202,644 	 20 
2474	岱	 8,727 	 422,211,371 	 20 
2475	陌	 8,706 	 422,220,077 	 20 
2476	佼	 8,676 	 422,228,753 	 20 
2477	伐	 8,656 	 422,237,409 	 20 
2478	崔	 8,653 	 422,246,062 	 20 
2479	醇	 8,619 	 422,254,681 	 20 
2480	扇	 8,617 	 422,263,298 	 20 
2481	沃	 8,600 	 422,271,898 	 20 
2482	諜	 8,582 	 422,280,480 	 20 
2483	繡	 8,562 	 422,289,042 	 19 
2484	枚	 8,560 	 422,297,602 	 19 
2485	惱	 8,558 	 422,306,160 	 19 
2486	匹	 8,540 	 422,314,700 	 19 
2487	窩	 8,496 	 422,323,196 	 19 
2488	涂	 8,495 	 422,331,691 	 19 
2489	萱	 8,488 	 422,340,179 	 19 
2490	逗	 8,487 	 422,348,666 	 19 
2491	溯	 8,474 	 422,357,140 	 19 
2492	焙	 8,470 	 422,365,610 	 19 
2493	抄	 8,451 	 422,374,061 	 19 
2494	緬	 8,443 	 422,382,504 	 19 
2495	尬	 8,441 	 422,390,945 	 19 
2496	哩	 8,437 	 422,399,382 	 19 
2497	澡	 8,427 	 422,407,809 	 19 
2498	炳	 8,415 	 422,416,224 	 19 
2499	紮	 8,412 	 422,424,636 	 19 
2500	娟	 8,374 	 422,433,010 	 19 
2501	餓	 8,353 	 422,441,363 	 19 
2502	撈	 8,337 	 422,449,700 	 19 
2503	牢	 8,314 	 422,458,014 	 19 
2504	卉	 8,310 	 422,466,324 	 19 
2505	毆	 8,306 	 422,474,630 	 19 
2506	睹	 8,296 	 422,482,926 	 19 
2507	崛	 8,283 	 422,491,209 	 19 
2508	艙	 8,279 	 422,499,488 	 19 
2509	狠	 8,238 	 422,507,726 	 19 
2510	琉	 8,230 	 422,515,956 	 19 
2511	肪	 8,226 	 422,524,182 	 19 
2512	綺	 8,222 	 422,532,404 	 19 
2513	糟	 8,214 	 422,540,618 	 19 
2514	樸	 8,211 	 422,548,829 	 19 
2515	蕊	 8,184 	 422,557,013 	 19 
2516	叉	 8,183 	 422,565,196 	 19 
2517	鈔	 8,160 	 422,573,356 	 19 
2518	撰	 8,147 	 422,581,503 	 19 
2519	庸	 8,134 	 422,589,637 	 18 
2520	仕	 8,119 	 422,597,756 	 18 
2521	濾	 8,100 	 422,605,856 	 18 
2522	棵	 8,085 	 422,613,941 	 18 
2523	樑	 8,062 	 422,622,003 	 18 
2524	汐	 8,053 	 422,630,056 	 18 
2525	譴	 8,035 	 422,638,091 	 18 
2526	悍	 8,008 	 422,646,099 	 18 
2527	睿	 8,004 	 422,654,103 	 18 
2528	檸	 7,997 	 422,662,100 	 18 
2529	豈	 7,992 	 422,670,092 	 18 
2530	膀	 7,989 	 422,678,081 	 18 
2531	疆	 7,977 	 422,686,058 	 18 
2532	叛	 7,972 	 422,694,030 	 18 
2533	丞	 7,938 	 422,701,968 	 18 
2534	坎	 7,938 	 422,709,906 	 18 
2535	阪	 7,931 	 422,717,837 	 18 
2536	椎	 7,922 	 422,725,759 	 18 
2537	鶴	 7,911 	 422,733,670 	 18 
2538	掏	 7,888 	 422,741,558 	 18 
2539	挨	 7,870 	 422,749,428 	 18 
2540	芽	 7,867 	 422,757,295 	 18 
2541	浙	 7,841 	 422,765,136 	 18 
2542	俐	 7,818 	 422,772,954 	 18 
2543	掘	 7,813 	 422,780,767 	 18 
2544	渴	 7,804 	 422,788,571 	 18 
2545	崙	 7,804 	 422,796,375 	 18 
2546	墅	 7,802 	 422,804,177 	 18 
2547	塢	 7,801 	 422,811,978 	 18 
2548	璋	 7,787 	 422,819,765 	 18 
2549	宵	 7,785 	 422,827,550 	 18 
2550	嘛	 7,779 	 422,835,329 	 18 
2551	漠	 7,775 	 422,843,104 	 18 
2552	畏	 7,766 	 422,850,870 	 18 
2553	芯	 7,758 	 422,858,628 	 18 
2554	醋	 7,750 	 422,866,378 	 18 
2555	槽	 7,746 	 422,874,124 	 18 
2556	穀	 7,741 	 422,881,865 	 18 
2557	桐	 7,705 	 422,889,570 	 17 
2558	狹	 7,695 	 422,897,265 	 17 
2559	檬	 7,685 	 422,904,950 	 17 
2560	敷	 7,685 	 422,912,635 	 17 
2561	愉	 7,670 	 422,920,305 	 17 
2562	蕩	 7,661 	 422,927,966 	 17 
2563	狄	 7,653 	 422,935,619 	 17 
2564	駭	 7,650 	 422,943,269 	 17 
2565	冤	 7,631 	 422,950,900 	 17 
2566	庄	 7,629 	 422,958,529 	 17 
2567	歇	 7,623 	 422,966,152 	 17 
2568	筒	 7,607 	 422,973,759 	 17 
2569	暈	 7,566 	 422,981,325 	 17 
2570	畜	 7,561 	 422,988,886 	 17 
2571	蝴	 7,546 	 422,996,432 	 17 
2572	慨	 7,536 	 423,003,968 	 17 
2573	炭	 7,529 	 423,011,497 	 17 
2574	鮑	 7,526 	 423,019,023 	 17 
2575	噪	 7,520 	 423,026,543 	 17 
2576	穴	 7,516 	 423,034,059 	 17 
2577	阮	 7,515 	 423,041,574 	 17 
2578	旨	 7,497 	 423,049,071 	 17 
2579	劫	 7,493 	 423,056,564 	 17 
2580	燥	 7,489 	 423,064,053 	 17 
2581	邪	 7,486 	 423,071,539 	 17 
2582	甸	 7,482 	 423,079,021 	 17 
2583	霆	 7,477 	 423,086,498 	 17 
2584	臘	 7,474 	 423,093,972 	 17 
2585	鑲	 7,464 	 423,101,436 	 17 
2586	寅	 7,439 	 423,108,875 	 17 
2587	堯	 7,439 	 423,116,314 	 17 
2588	媳	 7,427 	 423,123,741 	 17 
2589	庇	 7,425 	 423,131,166 	 17 
2590	羈	 7,396 	 423,138,562 	 17 
2591	餡	 7,395 	 423,145,957 	 17 
2592	竄	 7,375 	 423,153,332 	 17 
2593	靖	 7,366 	 423,160,698 	 17 
2594	毓	 7,365 	 423,168,063 	 17 
2595	塘	 7,343 	 423,175,406 	 17 
2596	浸	 7,340 	 423,182,746 	 17 
2597	遼	 7,332 	 423,190,078 	 17 
2598	賜	 7,314 	 423,197,392 	 17 
2599	窄	 7,283 	 423,204,675 	 17 
2600	脊	 7,260 	 423,211,935 	 16 
2601	賃	 7,256 	 423,219,191 	 16 
2602	耿	 7,254 	 423,226,445 	 16 
2603	樁	 7,252 	 423,233,697 	 16 
2604	駿	 7,210 	 423,240,907 	 16 
2605	禎	 7,207 	 423,248,114 	 16 
2606	慾	 7,199 	 423,255,313 	 16 
2607	膨	 7,181 	 423,262,494 	 16 
2608	御	 7,168 	 423,269,662 	 16 
2609	珮	 7,165 	 423,276,827 	 16 
2610	滷	 7,146 	 423,283,973 	 16 
2611	殯	 7,117 	 423,291,090 	 16 
2612	蕙	 7,095 	 423,298,185 	 16 
2613	炫	 7,057 	 423,305,242 	 16 
2614	渣	 7,052 	 423,312,294 	 16 
2615	枕	 7,035 	 423,319,329 	 16 
2616	尷	 7,032 	 423,326,361 	 16 
2617	薯	 7,026 	 423,333,387 	 16 
2618	泌	 7,023 	 423,340,410 	 16 
2619	吾	 7,000 	 423,347,410 	 16 
2620	伶	 6,998 	 423,354,408 	 16 
2621	妍	 6,990 	 423,361,398 	 16 
2622	裹	 6,990 	 423,368,388 	 16 
2623	捏	 6,977 	 423,375,365 	 16 
2624	杭	 6,966 	 423,382,331 	 16 
2625	娥	 6,940 	 423,389,271 	 16 
2626	諺	 6,935 	 423,396,206 	 16 
2627	寂	 6,918 	 423,403,124 	 16 
2628	勻	 6,899 	 423,410,023 	 16 
2629	煥	 6,876 	 423,416,899 	 16 
2630	姬	 6,849 	 423,423,748 	 15 
2631	癱	 6,849 	 423,430,597 	 15 
2632	宙	 6,839 	 423,437,436 	 15 
2633	仗	 6,833 	 423,444,269 	 15 
2634	咽	 6,819 	 423,451,088 	 15 
2635	摺	 6,808 	 423,457,896 	 15 
2636	柚	 6,779 	 423,464,675 	 15 
2637	袁	 6,770 	 423,471,445 	 15 
2638	挹	 6,768 	 423,478,213 	 15 
2639	浦	 6,766 	 423,484,979 	 15 
2640	攏	 6,765 	 423,491,744 	 15 
2641	潢	 6,761 	 423,498,505 	 15 
2642	町	 6,753 	 423,505,258 	 15 
2643	襄	 6,750 	 423,512,008 	 15 
2644	驕	 6,743 	 423,518,751 	 15 
2645	叢	 6,720 	 423,525,471 	 15 
2646	檳	 6,714 	 423,532,185 	 15 
2647	鯨	 6,694 	 423,538,879 	 15 
2648	姨	 6,687 	 423,545,566 	 15 
2649	柑	 6,680 	 423,552,246 	 15 
2650	宰	 6,680 	 423,558,926 	 15 
2651	划	 6,676 	 423,565,602 	 15 
2652	抨	 6,654 	 423,572,256 	 15 
2653	弦	 6,653 	 423,578,909 	 15 
2654	袍	 6,631 	 423,585,540 	 15 
2655	挪	 6,618 	 423,592,158 	 15 
2656	竭	 6,615 	 423,598,773 	 15 
2657	脹	 6,602 	 423,605,375 	 15 
2658	屁	 6,599 	 423,611,974 	 15 
2659	剖	 6,596 	 423,618,570 	 15 
2660	巫	 6,595 	 423,625,165 	 15 
2661	偕	 6,589 	 423,631,754 	 15 
2662	楓	 6,586 	 423,638,340 	 15 
2663	姜	 6,580 	 423,644,920 	 15 
2664	碌	 6,575 	 423,651,495 	 15 
2665	鋁	 6,566 	 423,658,061 	 15 
2666	濤	 6,541 	 423,664,602 	 15 
2667	芙	 6,517 	 423,671,119 	 15 
2668	棍	 6,489 	 423,677,608 	 15 
2669	耍	 6,483 	 423,684,091 	 15 
2670	祐	 6,470 	 423,690,561 	 15 
2671	屠	 6,470 	 423,697,031 	 15 
2672	呀	 6,462 	 423,703,493 	 15 
2673	聆	 6,460 	 423,709,953 	 15 
2674	夷	 6,432 	 423,716,385 	 15 
2675	楷	 6,424 	 423,722,809 	 14 
2676	挽	 6,406 	 423,729,215 	 14 
2677	蒼	 6,400 	 423,735,615 	 14 
2678	叮	 6,400 	 423,742,015 	 14 
2679	拱	 6,396 	 423,748,411 	 14 
2680	瑟	 6,395 	 423,754,806 	 14 
2681	豹	 6,375 	 423,761,181 	 14 
2682	橡	 6,364 	 423,767,545 	 14 
2683	廓	 6,364 	 423,773,909 	 14 
2684	馳	 6,360 	 423,780,269 	 14 
2685	燉	 6,347 	 423,786,616 	 14 
2686	犀	 6,327 	 423,792,943 	 14 
2687	鈺	 6,324 	 423,799,267 	 14 
2688	釘	 6,318 	 423,805,585 	 14 
2689	梭	 6,314 	 423,811,899 	 14 
2690	鉅	 6,312 	 423,818,211 	 14 
2691	匿	 6,281 	 423,824,492 	 14 
2692	斬	 6,273 	 423,830,765 	 14 
2693	埤	 6,227 	 423,836,992 	 14 
2694	呆	 6,212 	 423,843,204 	 14 
2695	盯	 6,178 	 423,849,382 	 14 
2696	紡	 6,172 	 423,855,554 	 14 
2697	杏	 6,164 	 423,861,718 	 14 
2698	擲	 6,155 	 423,867,873 	 14 
2699	窘	 6,152 	 423,874,025 	 14 
2700	陀	 6,141 	 423,880,166 	 14 
2701	疹	 6,131 	 423,886,297 	 14 
2702	湊	 6,130 	 423,892,427 	 14 
2703	掙	 6,123 	 423,898,550 	 14 
2704	壺	 6,123 	 423,904,673 	 14 
2705	繕	 6,107 	 423,910,780 	 14 
2706	蔓	 6,105 	 423,916,885 	 14 
2707	鞭	 6,105 	 423,922,990 	 14 
2708	歹	 6,097 	 423,929,087 	 14 
2709	徽	 6,080 	 423,935,167 	 14 
2710	晤	 6,079 	 423,941,246 	 14 
2711	瑕	 6,069 	 423,947,315 	 14 
2712	舖	 6,043 	 423,953,358 	 14 
2713	欖	 6,030 	 423,959,388 	 14 
2714	覓	 6,024 	 423,965,412 	 14 
2715	邵	 6,003 	 423,971,415 	 14 
2716	菱	 6,002 	 423,977,417 	 14 
2717	畔	 5,990 	 423,983,407 	 13 
2718	絨	 5,988 	 423,989,395 	 13 
2719	妃	 5,986 	 423,995,381 	 13 
2720	蝕	 5,984 	 424,001,365 	 13 
2721	翅	 5,980 	 424,007,345 	 13 
2722	繹	 5,965 	 424,013,310 	 13 
2723	禪	 5,956 	 424,019,266 	 13 
2724	韌	 5,941 	 424,025,207 	 13 
2725	酪	 5,941 	 424,031,148 	 13 
2726	魁	 5,932 	 424,037,080 	 13 
2727	癢	 5,932 	 424,043,012 	 13 
2728	纜	 5,916 	 424,048,928 	 13 
2729	肆	 5,915 	 424,054,843 	 13 
2730	枯	 5,912 	 424,060,755 	 13 
2731	懶	 5,909 	 424,066,664 	 13 
2732	郡	 5,908 	 424,072,572 	 13 
2733	俞	 5,903 	 424,078,475 	 13 
2734	恤	 5,897 	 424,084,372 	 13 
2735	脾	 5,876 	 424,090,248 	 13 
